Accx | Accy | Accz | Roll | Pitch | Yaw | Time(ms)
m/s^2 | m/s^2 | m/s^2 | grad | grad | grad | millisegundo
0.07 | -0.03 | 9.71 | 0.69 | 0.00 | 341.31 | 167592
0.08 | -0.02 | 9.71 | 0.69 | 0.00 | 341.31 | 167611
0.08 | -0.02 | 9.72 | 0.69 | 0.00 | 341.31 | 167630
0.11 | -0.03 | 9.67 | 0.69 | 0.00 | 341.31 | 167649
0.09 | 0.00 | 9.73 | 0.69 | 0.00 | 341.31 | 167669
0.07 | -0.02 | 9.70 | 0.69 | 0.00 | 341.31 | 167693
0.06 | -0.02 | 9.70 | 0.69 | 0.00 | 341.31 | 167712
0.09 | -0.03 | 9.70 | 0.69 | 0.00 | 341.31 | 167733
0.08 | -0.04 | 9.69 | 0.69 | 0.00 | 341.31 | 167753
0.09 | -0.02 | 9.73 | 0.69 | 0.00 | 341.31 | 167774
0.08 | -0.01 | 9.69 | 0.69 | 0.00 | 341.31 | 167796
0.07 | -0.02 | 9.70 | 0.69 | 0.00 | 341.31 | 167816
0.08 | -0.03 | 9.71 | 0.69 | 0.00 | 341.31 | 167838
0.09 | -0.02 | 9.67 | 0.69 | 0.00 | 341.31 | 167859
0.07 | -0.04 | 9.70 | 0.69 | 0.00 | 341.31 | 167879
0.09 | -0.03 | 9.70 | 0.69 | 0.00 | 341.31 | 167905
0.07 | -0.02 | 9.71 | 0.69 | 0.00 | 341.31 | 167927
0.08 | -0.04 | 9.68 | 0.69 | 0.00 | 341.31 | 167949
0.10 | -0.01 | 9.71 | 0.69 | 0.00 | 341.31 | 167969
0.08 | -0.02 | 9.68 | 0.69 | 0.00 | 341.31 | 167990
0.08 | -0.01 | 9.70 | 0.69 | 0.00 | 341.31 | 168010
0.11 | 0.00 | 9.72 | 0.69 | 0.00 | 341.31 | 168030
0.09 | -0.05 | 9.70 | 0.69 | 0.00 | 341.31 | 168050
0.08 | -0.02 | 9.69 | 0.69 | 0.00 | 341.31 | 168070
0.08 | -0.02 | 9.72 | 0.69 | 0.00 | 341.31 | 168091
0.07 | -0.04 | 9.72 | 0.69 | 0.00 | 341.31 | 168113
0.08 | -0.03 | 9.70 | 0.69 | 0.00 | 341.31 | 168132
0.07 | -0.01 | 9.68 | 0.69 | 0.00 | 341.31 | 168152
0.09 | -0.02 | 9.74 | 0.69 | 0.00 | 341.31 | 168171
0.08 | -0.02 | 9.72 | 0.69 | 0.00 | 341.31 | 168191
0.08 | -0.02 | 9.71 | 0.69 | 0.00 | 341.31 | 168212
0.07 | -0.01 | 9.71 | 0.69 | 0.00 | 341.31 | 168232
0.08 | -0.02 | 9.72 | 0.69 | 0.00 | 341.31 | 168252
0.08 | -0.02 | 9.72 | 0.69 | 0.00 | 341.31 | 168272
0.09 | -0.05 | 9.69 | 0.69 | 0.00 | 341.31 | 168298
0.08 | -0.02 | 9.70 | 0.69 | 0.00 | 341.31 | 168317
0.08 | -0.01 | 9.70 | 0.69 | 0.00 | 341.31 | 168339
0.08 | -0.05 | 9.71 | 0.69 | 0.00 | 341.31 | 168361
0.07 | -0.02 | 9.69 | 0.69 | 0.00 | 341.31 | 168382
0.07 | -0.02 | 9.69 | 0.69 | 0.00 | 341.31 | 168402
0.08 | -0.02 | 9.72 | 0.69 | 0.00 | 341.31 | 168423
0.09 | -0.03 | 9.70 | 0.69 | 0.00 | 341.31 | 168443
0.09 | -0.04 | 9.70 | 0.69 | 0.00 | 341.31 | 168463
0.08 | -0.01 | 9.69 | 0.69 | 0.00 | 341.31 | 168483
0.09 | -0.02 | 9.72 | 0.69 | 0.00 | 341.31 | 168507
0.08 | -0.02 | 9.72 | 0.69 | 0.00 | 341.31 | 168527
0.08 | -0.02 | 9.67 | 0.69 | 0.00 | 341.31 | 168547
0.07 | -0.03 | 9.70 | 0.69 | 0.00 | 341.31 | 168565
0.08 | -0.02 | 9.67 | 0.69 | 0.00 | 341.31 | 168585
0.11 | -0.01 | 9.69 | 0.69 | 0.00 | 341.31 | 168604
0.08 | -0.01 | 9.70 | 0.69 | 0.00 | 341.31 | 168624
0.07 | 0.00 | 9.69 | 0.69 | 0.00 | 341.31 | 168644
0.08 | -0.03 | 9.70 | 0.69 | 0.00 | 341.31 | 168664
0.08 | -0.01 | 9.73 | 0.69 | 0.00 | 341.31 | 168684
0.09 | -0.02 | 9.70 | 0.69 | 0.00 | 341.31 | 168711
0.08 | -0.02 | 9.70 | 0.69 | 0.00 | 341.31 | 168732
0.07 | -0.04 | 9.69 | 0.69 | 0.00 | 341.31 | 168753
0.09 | -0.02 | 9.69 | 0.69 | 0.00 | 341.31 | 168774
0.08 | -0.03 | 9.71 | 0.69 | 0.00 | 341.31 | 168794
0.08 | -0.02 | 9.76 | 0.69 | 0.00 | 341.31 | 168815
0.09 | 0.00 | 9.68 | 0.69 | 0.00 | 341.31 | 168835
0.09 | -0.02 | 9.68 | 0.69 | 0.00 | 341.31 | 168855
0.10 | -0.01 | 9.72 | 0.69 | 0.00 | 341.31 | 168875
0.08 | -0.03 | 9.68 | 0.69 | 0.00 | 341.31 | 168899
0.08 | -0.02 | 9.70 | 0.69 | 0.00 | 341.31 | 168918
0.07 | -0.02 | 9.68 | 0.69 | 0.00 | 341.31 | 168937
0.10 | 0.00 | 9.69 | 0.69 | 0.00 | 341.31 | 168956
0.09 | -0.01 | 9.69 | 0.69 | 0.00 | 341.31 | 168976
0.06 | -0.01 | 9.71 | 0.69 | 0.00 | 341.31 | 168996
0.07 | -0.01 | 9.68 | 0.69 | 0.00 | 341.31 | 169016
0.09 | -0.03 | 9.68 | 0.69 | 0.00 | 341.31 | 169036
0.08 | -0.03 | 9.68 | 0.69 | 0.00 | 341.31 | 169056
0.08 | -0.03 | 9.70 | 0.69 | 0.00 | 341.31 | 169076
0.09 | -0.02 | 9.67 | 0.69 | 0.00 | 341.31 | 169103
0.08 | 0.00 | 9.70 | 0.69 | 0.00 | 341.31 | 169122
0.07 | -0.02 | 9.72 | 0.69 | 0.00 | 341.31 | 169144
0.08 | -0.02 | 9.69 | 0.69 | 0.00 | 341.31 | 169166
0.07 | -0.03 | 9.71 | 0.69 | 0.00 | 341.31 | 169186
0.10 | -0.03 | 9.69 | 0.69 | 0.00 | 341.31 | 169207
0.08 | -0.02 | 9.69 | 0.69 | 0.00 | 341.31 | 169227
0.07 | -0.01 | 9.69 | 0.69 | 0.00 | 341.31 | 169247
0.08 | 0.00 | 9.70 | 0.69 | 0.00 | 341.31 | 169268
0.06 | -0.03 | 9.71 | 0.69 | 0.00 | 341.31 | 169288
0.09 | -0.01 | 9.71 | 0.69 | 0.00 | 341.31 | 169312
0.08 | -0.03 | 9.70 | 0.69 | 0.00 | 341.31 | 169331
0.08 | -0.04 | 9.69 | 0.69 | 0.00 | 341.31 | 169351
0.08 | -0.01 | 9.70 | 0.69 | 0.00 | 341.31 | 169370
0.05 | -0.02 | 9.72 | 0.69 | 0.00 | 341.31 | 169389
0.05 | -0.02 | 9.70 | 0.69 | 0.00 | 341.31 | 169409
0.08 | -0.03 | 9.68 | 0.69 | 0.00 | 341.31 | 169428
0.08 | -0.01 | 9.71 | 0.69 | 0.00 | 341.31 | 169449
0.08 | -0.04 | 9.68 | 0.69 | 0.00 | 341.31 | 169469
0.09 | -0.01 | 9.70 | 0.69 | 0.00 | 341.31 | 169495
0.07 | -0.02 | 9.71 | 0.69 | 0.00 | 341.31 | 169527
0.10 | -0.02 | 9.71 | 0.69 | 0.00 | 341.31 | 169548
0.09 | -0.03 | 9.69 | 0.69 | 0.00 | 341.31 | 169569
0.08 | -0.03 | 9.71 | 0.69 | 0.00 | 341.31 | 169589
0.08 | -0.04 | 9.68 | 0.69 | 0.00 | 341.31 | 169609
0.09 | -0.02 | 9.72 | 0.69 | 0.00 | 341.31 | 169630
0.07 | -0.02 | 9.70 | 0.69 | 0.00 | 341.31 | 169650
0.07 | -0.04 | 9.66 | 0.69 | 0.00 | 341.31 | 169670
0.07 | -0.01 | 9.71 | 0.69 | 0.00 | 341.31 | 169690
0.09 | -0.03 | 9.69 | 0.69 | 0.00 | 341.31 | 169714
0.08 | -0.02 | 9.69 | 0.69 | 0.00 | 341.31 | 169733
0.08 | -0.04 | 9.72 | 0.69 | 0.00 | 341.31 | 169753
0.07 | -0.01 | 9.69 | 0.69 | 0.00 | 341.31 | 169772
0.08 | -0.02 | 9.70 | 0.69 | 0.00 | 341.31 | 169791
0.08 | -0.03 | 9.71 | 0.69 | 0.00 | 341.31 | 169811
0.07 | -0.03 | 9.73 | 0.69 | 0.00 | 341.31 | 169831
0.08 | -0.02 | 9.69 | 0.69 | 0.00 | 341.31 | 169851
0.07 | -0.02 | 9.71 | 0.69 | 0.00 | 341.31 | 169871
0.08 | -0.02 | 9.73 | 0.69 | 0.00 | 341.31 | 169891
0.08 | -0.02 | 9.70 | 0.69 | 0.00 | 341.31 | 169918
0.07 | -0.03 | 9.73 | 0.69 | 0.00 | 341.31 | 169939
0.09 | -0.03 | 9.69 | 0.69 | 0.00 | 341.31 | 169961
0.09 | -0.04 | 9.73 | 0.69 | 0.00 | 341.31 | 169981
0.08 | -0.02 | 9.69 | 0.69 | 0.00 | 341.31 | 170001
0.07 | 0.00 | 9.69 | 0.69 | 0.00 | 341.31 | 170022
0.07 | -0.03 | 9.71 | 0.69 | 0.00 | 341.31 | 170042
0.08 | -0.02 | 9.68 | 0.69 | 0.00 | 341.31 | 170062
0.07 | -0.01 | 9.69 | 0.69 | 0.00 | 341.31 | 170082
0.07 | -0.02 | 9.71 | 0.69 | 0.00 | 341.31 | 170106
0.09 | -0.02 | 9.72 | 0.69 | 0.00 | 341.31 | 170125
0.07 | -0.02 | 9.70 | 0.69 | 0.00 | 341.31 | 170144
0.09 | -0.01 | 9.72 | 0.69 | 0.00 | 341.31 | 170163
0.06 | -0.04 | 9.70 | 0.69 | 0.00 | 341.31 | 170183
0.09 | -0.03 | 9.70 | 0.69 | 0.00 | 341.31 | 170203
0.09 | -0.04 | 9.70 | 0.69 | 0.00 | 341.31 | 170223
0.09 | -0.02 | 9.73 | 0.69 | 0.00 | 341.31 | 170243
0.07 | -0.01 | 9.69 | 0.69 | 0.00 | 341.31 | 170263
0.08 | -0.03 | 9.72 | 0.69 | 0.00 | 341.31 | 170283
0.09 | -0.02 | 9.71 | 0.69 | 0.00 | 341.31 | 170310
0.08 | -0.02 | 9.70 | 0.69 | 0.00 | 341.31 | 170329
0.07 | -0.03 | 9.70 | 0.69 | 0.00 | 341.31 | 170351
0.07 | -0.01 | 9.71 | 0.69 | 0.00 | 341.31 | 170373
0.07 | -0.03 | 9.73 | 0.69 | 0.00 | 341.31 | 170394
0.08 | -0.02 | 9.69 | 0.69 | 0.00 | 341.31 | 170414
0.09 | -0.03 | 9.70 | 0.69 | 0.00 | 341.31 | 170434
0.07 | -0.01 | 9.71 | 0.69 | 0.00 | 341.31 | 170454
0.06 | -0.04 | 9.72 | 0.69 | 0.00 | 341.31 | 170475
0.06 | -0.02 | 9.73 | 0.69 | 0.00 | 341.31 | 170495
0.08 | 0.00 | 9.73 | 0.69 | 0.00 | 341.31 | 170519
0.07 | -0.01 | 9.71 | 0.69 | 0.00 | 341.31 | 170538
0.09 | -0.02 | 9.68 | 0.69 | 0.00 | 341.31 | 170558
0.09 | -0.04 | 9.68 | 0.69 | 0.00 | 341.31 | 170577
0.09 | -0.02 | 9.69 | 0.69 | 0.00 | 341.31 | 170596
0.08 | -0.03 | 9.72 | 0.69 | 0.00 | 341.31 | 170616
0.07 | -0.01 | 9.68 | 0.69 | 0.00 | 341.31 | 170636
0.08 | -0.01 | 9.71 | 0.69 | 0.00 | 341.31 | 170656
0.07 | -0.02 | 9.69 | 0.69 | 0.00 | 341.31 | 170676
0.09 | -0.03 | 9.69 | 0.69 | 0.00 | 341.31 | 170702
0.08 | -0.04 | 9.72 | 0.69 | 0.00 | 341.31 | 170725
0.05 | -0.03 | 9.70 | 0.69 | 0.00 | 341.31 | 170745
0.09 | -0.02 | 9.69 | 0.69 | 0.00 | 341.31 | 170766
0.09 | -0.04 | 9.71 | 0.69 | 0.00 | 341.31 | 170786
0.07 | -0.03 | 9.71 | 0.69 | 0.00 | 341.31 | 170807
0.08 | -0.02 | 9.73 | 0.69 | 0.00 | 341.31 | 170827
0.08 | -0.02 | 9.69 | 0.69 | 0.00 | 341.31 | 170847
0.08 | -0.04 | 9.70 | 0.69 | 0.00 | 341.31 | 170867
0.10 | -0.02 | 9.71 | 0.69 | 0.00 | 341.31 | 170887
0.09 | -0.03 | 9.68 | 0.69 | 0.00 | 341.31 | 170911
0.07 | -0.02 | 9.74 | 0.69 | 0.00 | 341.31 | 170930
0.08 | 0.00 | 9.69 | 0.69 | 0.00 | 341.31 | 170949
0.07 | 0.00 | 9.68 | 0.69 | 0.00 | 341.31 | 170968
0.06 | 0.00 | 9.68 | 0.69 | 0.00 | 341.31 | 170988
0.10 | -0.02 | 9.72 | 0.69 | 0.00 | 341.31 | 171008
0.09 | -0.02 | 9.68 | 0.69 | 0.00 | 341.31 | 171028
0.08 | -0.01 | 9.71 | 0.69 | 0.00 | 341.31 | 171048
0.07 | -0.02 | 9.68 | 0.69 | 0.00 | 341.31 | 171068
0.06 | 0.00 | 9.71 | 0.69 | 0.00 | 341.31 | 171088
0.07 | 0.00 | 9.68 | 0.69 | 0.00 | 341.31 | 171115
0.08 | 0.00 | 9.72 | 0.69 | 0.00 | 341.31 | 171134
0.08 | -0.01 | 9.71 | 0.69 | 0.00 | 341.31 | 171156
0.06 | -0.01 | 9.70 | 0.69 | 0.00 | 341.31 | 171178
0.08 | -0.03 | 9.70 | 0.69 | 0.00 | 341.31 | 171198
0.08 | -0.01 | 9.71 | 0.69 | 0.00 | 341.31 | 171219
0.08 | -0.01 | 9.68 | 0.69 | 0.00 | 341.31 | 171239
0.07 | -0.02 | 9.68 | 0.69 | 0.00 | 341.31 | 171259
0.08 | -0.03 | 9.70 | 0.69 | 0.00 | 341.31 | 171280
0.07 | 0.00 | 9.68 | 0.69 | 0.00 | 341.31 | 171303
0.09 | -0.01 | 9.69 | 0.69 | 0.00 | 341.31 | 171324
-0.17 | 0.23 | 9.55 | 0.69 | 0.00 | 341.31 | 171343
-0.52 | 0.04 | 9.72 | 0.62 | 0.00 | 341.31 | 171364
-0.63 | -0.19 | 10.23 | 0.62 | 0.00 | 341.37 | 171383
-0.27 | -0.24 | 10.30 | 0.62 | 0.00 | 341.37 | 171402
0.21 | -0.27 | 9.97 | 0.62 | 0.00 | 341.37 | 171421
0.60 | -0.50 | 9.31 | 0.69 | 0.00 | 341.31 | 171440
0.06 | 0.32 | 10.26 | 0.62 | 0.00 | 341.25 | 171461
0.18 | 0.70 | 8.89 | 0.62 | 0.00 | 341.25 | 171481
0.17 | -0.16 | 9.98 | 0.69 | 0.00 | 341.31 | 171508
0.25 | -0.41 | 9.71 | 0.62 | 0.00 | 341.31 | 171530
0.33 | 0.11 | 9.37 | 0.62 | 0.00 | 341.31 | 171550
0.30 | 0.03 | 9.69 | 0.69 | 0.00 | 341.31 | 171571
0.26 | -0.04 | 9.48 | 0.62 | 0.00 | 341.31 | 171591
0.24 | -0.14 | 9.80 | 0.62 | 0.00 | 341.31 | 171611
0.14 | -0.04 | 9.67 | 0.62 | 0.06 | 341.31 | 171632
0.48 | -0.08 | 9.65 | 0.62 | 0.13 | 341.31 | 171651
0.25 | -0.07 | 9.73 | 0.62 | 0.06 | 341.31 | 171671
0.16 | -0.02 | 9.67 | 0.62 | 0.06 | 341.31 | 171691
0.07 | -0.05 | 9.67 | 0.62 | 0.06 | 341.31 | 171714
0.00 | 0.05 | 9.79 | 0.62 | 0.06 | 341.31 | 171733
-0.09 | -0.03 | 9.76 | 0.62 | 0.06 | 341.31 | 171753
-0.10 | 0.03 | 9.74 | 0.56 | 0.06 | 341.31 | 171773
-0.11 | 0.05 | 9.71 | 0.56 | 0.06 | 341.31 | 171793
-0.05 | -0.06 | 9.68 | 0.56 | 0.06 | 341.31 | 171813
0.02 | 0.01 | 9.69 | 0.56 | 0.06 | 341.31 | 171833
0.04 | 0.00 | 9.69 | 0.56 | 0.06 | 341.31 | 171853
0.02 | -0.04 | 9.73 | 0.56 | 0.06 | 341.31 | 171873
0.13 | 0.00 | 9.71 | 0.56 | 0.06 | 341.31 | 171899
0.16 | -0.02 | 9.69 | 0.56 | 0.06 | 341.31 | 171920
0.22 | -0.10 | 9.80 | 0.56 | 0.06 | 341.31 | 171940
0.21 | -0.02 | 9.76 | 0.56 | 0.13 | 341.31 | 171962
0.22 | 0.05 | 9.57 | 0.56 | 0.13 | 341.31 | 171983
0.25 | 0.00 | 9.74 | 0.50 | 0.13 | 341.31 | 172003
0.20 | -0.11 | 9.75 | 0.50 | 0.13 | 341.31 | 172024
0.13 | 0.04 | 9.68 | 0.50 | 0.19 | 341.31 | 172055
0.10 | -0.04 | 9.74 | 0.50 | 0.19 | 341.31 | 172074
0.09 | -0.04 | 9.72 | 0.50 | 0.19 | 341.31 | 172094
-0.03 | -0.11 | 9.69 | 0.50 | 0.19 | 341.31 | 172119
-0.01 | -0.37 | 10.18 | 0.50 | 0.19 | 341.31 | 172138
-0.19 | 0.58 | 9.35 | 0.50 | 0.13 | 341.31 | 172159
-0.10 | 0.00 | 9.46 | 0.50 | 0.19 | 341.25 | 172180
-0.20 | -0.16 | 9.71 | 0.50 | 0.13 | 341.25 | 172199
-0.17 | -0.05 | 9.33 | 0.50 | 0.19 | 341.31 | 172218
-0.01 | -0.25 | 9.81 | 0.50 | 0.13 | 341.31 | 172237
0.05 | -0.09 | 9.85 | 0.50 | 0.13 | 341.31 | 172256
0.19 | 0.18 | 9.57 | 0.50 | 0.13 | 341.31 | 172276
0.10 | -0.20 | 9.79 | 0.50 | 0.13 | 341.31 | 172296
0.14 | -0.12 | 9.49 | 0.50 | 0.19 | 341.31 | 172323
0.19 | 0.13 | 9.77 | 0.50 | 0.19 | 341.31 | 172343
0.16 | -0.01 | 9.77 | 0.50 | 0.19 | 341.31 | 172364
0.16 | -0.10 | 9.68 | 0.50 | 0.19 | 341.31 | 172386
0.18 | 0.01 | 9.68 | 0.50 | 0.19 | 341.31 | 172406
0.16 | 0.03 | 9.80 | 0.50 | 0.19 | 341.31 | 172426
0.12 | -0.07 | 9.70 | 0.50 | 0.19 | 341.31 | 172446
0.14 | 0.00 | 9.68 | 0.50 | 0.19 | 341.31 | 172467
0.06 | 0.01 | 9.76 | 0.50 | 0.19 | 341.31 | 172487
0.00 | -0.04 | 9.66 | 0.50 | 0.19 | 341.31 | 172511
-0.08 | 0.00 | 9.72 | 0.50 | 0.19 | 341.31 | 172531
-0.05 | 0.01 | 9.68 | 0.44 | 0.19 | 341.31 | 172550
0.00 | -0.17 | 9.75 | 0.44 | 0.19 | 341.31 | 172569
0.06 | 0.06 | 9.67 | 0.44 | 0.19 | 341.31 | 172588
0.14 | 0.01 | 9.71 | 0.44 | 0.19 | 341.31 | 172608
0.16 | 0.00 | 9.68 | 0.44 | 0.19 | 341.31 | 172628
0.14 | -0.01 | 9.70 | 0.44 | 0.19 | 341.31 | 172648
0.10 | 0.00 | 9.65 | 0.44 | 0.25 | 341.31 | 172668
0.07 | -0.02 | 9.74 | 0.44 | 0.25 | 341.31 | 172688
0.04 | -0.02 | 9.74 | 0.44 | 0.25 | 341.31 | 172714
0.10 | 0.00 | 9.70 | 0.44 | 0.25 | 341.31 | 172736
0.07 | -0.02 | 9.69 | 0.44 | 0.25 | 341.31 | 172757
0.08 | -0.04 | 9.69 | 0.44 | 0.25 | 341.31 | 172778
0.09 | 0.00 | 9.70 | 0.44 | 0.25 | 341.31 | 172798
0.09 | -0.02 | 9.71 | 0.44 | 0.25 | 341.31 | 172818
0.09 | -0.01 | 9.69 | 0.44 | 0.25 | 341.31 | 172839
0.07 | -0.01 | 9.70 | 0.44 | 0.25 | 341.31 | 172859
0.09 | -0.01 | 9.71 | 0.44 | 0.25 | 341.31 | 172879
0.08 | -0.03 | 9.72 | 0.44 | 0.25 | 341.31 | 172899
0.06 | -0.02 | 9.71 | 0.44 | 0.25 | 341.31 | 172943
0.07 | 0.00 | 9.74 | 0.44 | 0.25 | 341.31 | 172969
0.08 | 0.00 | 9.69 | 0.44 | 0.25 | 341.31 | 172992
0.10 | -0.02 | 9.69 | 0.44 | 0.25 | 341.31 | 173018
0.09 | -0.01 | 9.73 | 0.44 | 0.25 | 341.31 | 173042
0.06 | -0.01 | 9.73 | 0.44 | 0.25 | 341.31 | 173068
0.09 | 0.00 | 9.70 | 0.44 | 0.25 | 341.31 | 173092
0.06 | -0.03 | 9.70 | 0.44 | 0.25 | 341.31 | 173117
0.07 | 0.00 | 9.70 | 0.44 | 0.25 | 341.31 | 173142
0.09 | -0.02 | 9.71 | 0.44 | 0.25 | 341.31 | 173167
0.08 | -0.02 | 9.72 | 0.44 | 0.25 | 341.31 | 173194
0.09 | -0.03 | 9.71 | 0.44 | 0.25 | 341.31 | 173218
0.08 | -0.09 | 9.72 | 0.44 | 0.25 | 341.31 | 173242
0.15 | 0.07 | 9.66 | 0.37 | 0.25 | 341.31 | 173264
0.15 | 0.12 | 9.68 | 0.37 | 0.25 | 341.31 | 173289
0.00 | -0.03 | 9.75 | 0.37 | 0.25 | 341.31 | 173313
-0.07 | -0.08 | 9.65 | 0.37 | 0.25 | 341.31 | 173335
0.00 | 0.01 | 9.70 | 0.37 | 0.25 | 341.31 | 173361
0.06 | 0.02 | 9.72 | 0.37 | 0.25 | 341.31 | 173384
0.13 | -0.05 | 9.74 | 0.37 | 0.25 | 341.31 | 173413
0.14 | -0.01 | 9.68 | 0.37 | 0.25 | 341.31 | 173435
0.14 | 0.01 | 9.72 | 0.37 | 0.25 | 341.31 | 173460
0.17 | -0.05 | 9.72 | 0.37 | 0.25 | 341.31 | 173484
0.13 | -0.01 | 9.68 | 0.37 | 0.25 | 341.31 | 173507
0.06 | -0.01 | 9.72 | 0.37 | 0.25 | 341.31 | 173532
0.04 | -0.02 | 9.71 | 0.37 | 0.25 | 341.31 | 173555
0.00 | 0.00 | 9.68 | 0.37 | 0.25 | 341.31 | 173579
0.03 | -0.01 | 9.70 | 0.37 | 0.25 | 341.31 | 173602
0.05 | -0.03 | 9.70 | 0.37 | 0.25 | 341.31 | 173625
0.09 | 0.00 | 9.70 | 0.37 | 0.25 | 341.31 | 173652
0.13 | -0.02 | 9.70 | 0.37 | 0.25 | 341.31 | 173675
0.11 | -0.01 | 9.69 | 0.37 | 0.25 | 341.31 | 173697
0.12 | -0.01 | 9.70 | 0.37 | 0.25 | 341.31 | 173723
0.09 | -0.01 | 9.72 | 0.37 | 0.25 | 341.31 | 173746
0.05 | -0.01 | 9.72 | 0.37 | 0.25 | 341.31 | 173770
0.04 | 0.00 | 9.71 | 0.37 | 0.25 | 341.31 | 173795
0.05 | -0.02 | 9.71 | 0.37 | 0.25 | 341.31 | 173817
-0.15 | 0.23 | 9.62 | 0.37 | 0.25 | 341.31 | 173842
-0.10 | -0.24 | 9.92 | 0.37 | 0.25 | 341.31 | 173866
0.14 | 0.07 | 10.01 | 0.37 | 0.25 | 341.31 | 173895
0.09 | 0.17 | 9.68 | 0.37 | 0.25 | 341.31 | 173918
0.23 | -0.17 | 9.59 | 0.37 | 0.25 | 341.31 | 173943
0.25 | -0.11 | 9.76 | 0.37 | 0.31 | 341.31 | 173966
0.24 | -0.01 | 9.68 | 0.37 | 0.31 | 341.31 | 173989
0.17 | -0.03 | 9.78 | 0.37 | 0.31 | 341.31 | 174014
0.19 | 0.00 | 9.69 | 0.37 | 0.31 | 341.31 | 174037
0.12 | -0.07 | 9.70 | 0.37 | 0.31 | 341.31 | 174059
0.08 | -0.01 | 9.70 | 0.37 | 0.31 | 341.31 | 174084
0.02 | -0.01 | 9.76 | 0.37 | 0.31 | 341.31 | 174111
-0.02 | -0.02 | 9.74 | 0.37 | 0.31 | 341.31 | 174136
-0.06 | 0.00 | 9.65 | 0.37 | 0.31 | 341.31 | 174159
-0.09 | 0.00 | 9.70 | 0.37 | 0.31 | 341.31 | 174182
-0.03 | -0.04 | 9.72 | 0.37 | 0.31 | 341.31 | 174206
0.00 | -0.02 | 9.75 | 0.37 | 0.31 | 341.31 | 174229
0.13 | -0.03 | 9.68 | 0.37 | 0.31 | 341.31 | 174251
0.13 | -0.05 | 9.73 | 0.37 | 0.31 | 341.31 | 174276
0.12 | -0.02 | 9.68 | 0.37 | 0.31 | 341.31 | 174299
0.06 | 0.04 | 9.68 | 0.37 | 0.31 | 341.31 | 174322
0.12 | -0.09 | 9.71 | 0.37 | 0.31 | 341.31 | 174350
-0.62 | 0.09 | 9.79 | 0.31 | 0.31 | 341.31 | 174374
-0.46 | -0.25 | 9.69 | 0.31 | 0.31 | 341.37 | 174399
0.00 | 0.00 | 9.68 | 0.31 | 0.31 | 341.37 | 174421
-0.03 | -0.06 | 9.60 | 0.37 | 0.31 | 341.31 | 174447
0.18 | 0.00 | 9.32 | 0.31 | 0.31 | 341.31 | 174470
0.30 | -0.11 | 9.48 | 0.31 | 0.37 | 341.37 | 174494
0.26 | -0.22 | 9.93 | 0.31 | 0.37 | 341.37 | 174515
-0.08 | 0.01 | 9.65 | 0.31 | 0.31 | 341.37 | 174540
0.03 | -0.01 | 9.63 | 0.31 | 0.31 | 341.37 | 174562
0.11 | -0.13 | 9.62 | 0.31 | 0.37 | 341.37 | 174590
0.22 | -0.02 | 9.65 | 0.31 | 0.37 | 341.37 | 174612
0.37 | -0.05 | 9.72 | 0.31 | 0.37 | 341.37 | 174636
0.38 | -0.06 | 9.88 | 0.31 | 0.44 | 341.37 | 174659
0.39 | 0.15 | 9.48 | 0.31 | 0.50 | 341.37 | 174682
0.35 | -0.09 | 9.80 | 0.31 | 0.50 | 341.37 | 174704
0.10 | -0.10 | 9.81 | 0.31 | 0.50 | 341.37 | 174729
0.08 | 0.02 | 9.72 | 0.31 | 0.50 | 341.37 | 174752
0.10 | -0.01 | 9.65 | 0.31 | 0.56 | 341.37 | 174775
0.05 | -0.05 | 9.67 | 0.31 | 0.50 | 341.37 | 174802
0.04 | -0.07 | 9.73 | 0.31 | 0.50 | 341.37 | 174838
0.09 | 0.10 | 9.64 | 0.25 | 0.50 | 341.37 | 174862
0.02 | -0.01 | 9.70 | 0.25 | 0.50 | 341.37 | 174884
-0.11 | -0.11 | 9.77 | 0.25 | 0.50 | 341.37 | 174907
-0.23 | 0.05 | 9.88 | 0.25 | 0.50 | 341.37 | 174931
-0.25 | -0.10 | 9.73 | 0.25 | 0.44 | 341.37 | 174954
-0.53 | 0.04 | 9.72 | 0.25 | 0.37 | 341.37 | 174979
-0.64 | 0.10 | 9.83 | 0.25 | 0.37 | 341.37 | 175003
-0.05 | 0.08 | 9.63 | 0.25 | 0.37 | 341.37 | 175027
0.34 | -0.35 | 9.36 | 0.25 | 0.44 | 341.37 | 175054
0.78 | -0.10 | 8.99 | 0.31 | 0.50 | 341.37 | 175079
0.59 | 0.00 | 10.27 | 0.31 | 0.44 | 341.37 | 175103
0.47 | 0.05 | 9.85 | 0.31 | 0.44 | 341.37 | 175127
0.30 | 0.04 | 9.68 | 0.25 | 0.50 | 341.37 | 175152
0.28 | -0.05 | 9.59 | 0.31 | 0.50 | 341.37 | 175175
0.25 | -0.01 | 9.65 | 0.25 | 0.50 | 341.37 | 175198
0.19 | 0.01 | 9.67 | 0.25 | 0.50 | 341.37 | 175223
0.15 | -0.10 | 9.72 | 0.25 | 0.50 | 341.37 | 175245
0.03 | 0.04 | 9.73 | 0.25 | 0.50 | 341.37 | 175269
0.00 | -0.05 | 9.71 | 0.25 | 0.50 | 341.37 | 175296
0.04 | 0.00 | 9.70 | 0.25 | 0.50 | 341.37 | 175320
